,BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
12594,13400,IN,False,,Willie,M,Andersen,,0
12595,13401,IN,False,,Willie,C,Raje,,1
12596,13402,IN,False,,Willie,B,Chande,,0
12597,13403,IN,False,,Xavier,A,Coleman,,1
12598,13404,IN,False,,Xavier,L,Jenkins,,0
12599,13405,IN,False,,Xavier,L,Perry,,0
12600,13406,IN,False,,Briana,,Diaz,,2
12601,13407,IN,False,,Willie,A,Chander,,2
12602,13408,IN,False,,Willie,,Nara,,1
12603,13409,IN,False,,Willie,,Rai,,2
12604,13410,IN,False,,Xavier,,Powell,,0
12605,13411,IN,False,,Xavier,,Long,,0
12606,13412,IN,False,,Simon,,Pearson,,2
12607,13413,IN,False,,Dave,E,Natsuhara,,0
12608,13414,IN,False,,Willie,T,Goel,,0
12609,13415,IN,False,,Begoña,M,Hurtado,,2
12610,13416,IN,False,,Willie,,Black,,2
12611,13417,IN,False,,Willie,T,Raji,,0
12612,13418,IN,False,,Willie,,Anand,,0
12613,13419,IN,False,,Xavier,,Flores,,0
12614,13420,IN,False,,Colin,R,Wang,,0
12615,13421,IN,False,,Joan,J,Hernandez,,0
12616,13422,IN,False,,Colin,F,Chen,,0
12617,13423,IN,False,,Xavier,T,Washington,,0
12618,13424,IN,False,,Xavier,C,Butler,,0
12619,13425,IN,False,,Colin,J,Li,,0
12620,13426,IN,False,,Xavier,D,Simmons,,0
12621,13427,IN,False,,Xavier,G,Foster,,0
12622,13428,IN,False,,Xavier,,Gonzales,,2
12623,13429,IN,False,,Colin,,Liu,,0
12624,13430,IN,False,,Colin,J,Yang,,2
12625,13431,IN,False,,Colin,,Huang,,2
12626,13432,IN,False,,Xavier,R,Bryant,,0
12627,13433,IN,False,,Xavier,A,Alexander,,0
12628,13434,IN,False,,Xavier,,Russell,,1
12629,13435,IN,False,,Colin,T,Wu,,1
12630,13436,IN,False,,Colin,,Lin,,1
12631,13437,IN,False,,Xavier,,Griffin,,1
12632,13438,IN,False,,Xavier,M,Diaz,,0
12633,13439,IN,False,,Xavier,,Hayes,,0
12634,13440,IN,False,,Colin,,Zhou,,2
12635,13441,IN,False,,Colin,,Ye,,2
12636,13442,IN,False,,Colin,D,Zhao,,0
12637,13443,IN,False,,Warren,B,Lal,,0
12638,13444,IN,False,,Damien,M,Pal,,0
12639,13445,IN,False,,Briana,,Ashe,,0
12640,13446,IN,False,,Colin,H,Lu,,0
12641,13447,IN,False,,Dalton,L,Bennett,,1
12642,13448,IN,False,,Dalton,S,Wood,,0
12643,13449,IN,False,,Colin,,Xu,,0
12644,13450,IN,False,,Dalton,C,Barnes,,0
12645,13451,IN,False,,Dalton,M,Ross,,2
12646,13452,IN,False,,Colin,J,Sun,,0
12647,13453,IN,False,,Dalton,,Henderson,,0
12648,13454,IN,False,,Colin,,Zhu,,0
12649,13455,IN,False,,Dalton,M,Coleman,,0
12650,13456,IN,False,,Colin,,Gao,,0
12651,13457,IN,False,,Colin,,Ma,,1
12652,13458,IN,False,,Dalton,,Jenkins,,0
12653,13459,IN,False,,Colin,,Liang,,1
12654,13460,IN,False,,Dalton,A,Perry,,0
12655,13461,IN,False,,Dalton,C,Powell,,1
12656,13462,IN,False,,Dalton,,Long,,2
12657,13463,IN,False,,Dalton,A,Patterson,,0
12658,13464,IN,False,,Colin,B,He,,1
12659,13465,IN,False,,Dalton,E,Hughes,,0
12660,13466,IN,False,,Dalton,,Flores,,0
12661,13467,IN,False,,Colin,M,Zheng,,0
12662,13468,IN,False,,Dalton,R,Washington,,1
12663,13469,IN,False,,Dalton,A,Butler,,1
12664,13470,IN,False,,Briana,T,Jiménez,,2
12665,13471,IN,False,,Dalton,,Simmons,,0
12666,13472,IN,False,,Colin,,Cai,,0
12667,13473,IN,False,,Dalton,E,Foster,,1
12668,13474,IN,False,,Colin,,Zeng,,1
12669,13475,IN,False,,Dalton,,Gonzales,,2
12670,13476,IN,False,,Dalton,C,Bryant,,0
12671,13477,IN,False,,Colin,M,She,,0
12672,13478,IN,False,,Dalton,,Alexander,,2
12673,13479,IN,False,,Dalton,,Russell,,0
12674,13480,IN,False,,Colin,B,Deng,,1
12675,13481,IN,False,,Colin,K,Stone,,0
12676,13482,IN,False,,Colin,,Xie,,0
12677,13483,IN,False,,Dalton,,Diaz,,0
12678,13484,IN,False,,Colin,,Tang,,1
12679,13485,IN,False,,Dalton,C,Hayes,,1
12680,13486,IN,False,,Colin,C,Xu,,0
12681,13487,IN,False,,Jeremy,,Price,,0
12682,13488,IN,False,,Colin,L,Luo,,1
12683,13489,IN,False,,Briana,L,Moreno,,0
12684,13490,IN,False,,Colin,,Yuan,,2
12685,13491,IN,False,,Colin,,Kumar,,0
12686,13492,IN,False,,Jeremy,L,Bennett,,2
12687,13493,IN,False,,Jeremy,C,Wood,,1
12688,13494,IN,False,,Colin,M,Lal,,2
12689,13495,IN,False,,Colin,,Shan,,0
12690,13496,IN,False,,Colin,,Jai,,1
12691,13497,IN,False,,Jeremy,,Barnes,,0
12692,13498,IN,False,,Jeremiah,L,Ross,,0
12693,13499,IN,False,,Colin,,Pal,,1
12694,13500,IN,False,,Jeremiah,D,Henderson,,1
12695,13501,IN,False,,Colin,,Andersen,,1
12696,13502,IN,False,,Colin,,Raje,,1
12697,13503,IN,False,,Colin,,Chavez,,2
12698,13504,IN,False,,Briana,,Munoz,,0
12699,13505,IN,False,,Colin,P,Chander,,1
12700,13506,IN,False,,Colin,W,Rai,,1
12701,13507,IN,False,,Colin,N,Nath,,1
12702,13508,IN,False,,Colin,G,Goel,,0
12703,13509,IN,False,,Jeremiah,C,Jenkins,,0
12704,13510,IN,False,,Colin,R,Beck,,0
12705,13511,IN,False,,Jeremy,C,Perry,,2
12706,13512,IN,False,,Colin,A,Raji,,0
12707,13513,IN,False,,Jeremy,,Powell,,1
12708,13514,IN,False,,Colin,G,Anand,,0
12709,13515,IN,False,,Jeremiah,,Long,,1
12710,13516,IN,False,,Jeremy,,Patterson,,0
12711,13517,IN,False,,Jon,,Zhang,,1
12712,13518,IN,False,,Jeremiah,C,Hughes,,1
12713,13519,IN,False,,Jeremiah,D,Flores,,0
12714,13520,IN,False,,Jeremy,,Washington,,0
12715,13521,IN,False,,Jeremy,,Butler,,0
12716,13522,IN,False,,Jon,A,Wang,,0
12717,13523,IN,False,,Jeremiah,,Simmons,,1
12718,13524,IN,False,,Jeremiah,T,Gonzales,,1
12719,13525,IN,False,,Briana,,Alonso,,1
12720,13526,IN,False,,Jon,,Chen,,0
12721,13527,IN,False,,Jon,,Li,,0
12722,13528,IN,False,,Jon,,Liu,,0
12723,13529,IN,False,,Jeremy,,Bryant,,0
12724,13530,IN,False,,Jeremy,D,Alexander,,1
12725,13531,IN,False,,Jon,V,Yang,,1
12726,13532,IN,False,,Jeremiah,L,Russell,,0
12727,13533,IN,False,,Jeremiah,,Griffin,,2
12728,13534,IN,False,,Jeremiah,S,Diaz,,0
12729,13535,IN,False,,Jon,,Huang,,0
12730,13536,IN,False,,Jeremiah,W,Hayes,,0
12731,13537,IN,False,,Miguel,,Price,,0
12732,13538,IN,False,,Jon,,Wu,,0
12733,13539,IN,False,,Jon,,Lin,,0
12734,13540,IN,False,,Miguel,,Bennett,,0
12735,13541,IN,False,,Miguel,,Wood,,1
12736,13542,IN,False,,Jon,L,Zhou,,0
12737,13543,IN,False,,Miguel,D,Barnes,,0
12738,13544,IN,False,,Jon,W,Ye,,2
12739,13545,IN,False,,Miguel,E,Ross,,1
12740,13546,IN,False,,Miguel,J,Henderson,,1
12741,13547,IN,False,,Jon,,Zhao,,0
12742,13548,IN,False,,Miguel,D,Coleman,,0
12743,13549,IN,False,,Briana,A,Romero,,1
12744,13550,IN,False,,Jon,M,Lu,,2
12745,13551,IN,False,,Miguel,R,Jenkins,,2
12746,13552,IN,False,,Jon,G,Xu,,1
12747,13553,IN,False,,Miguel,,Perry,,1
12748,13554,IN,False,,Miguel,,Powell,,1
12749,13555,IN,False,,Jon,,Sun,,1
12750,13556,IN,False,,Jon,J,Zhu,,2
12751,13557,IN,False,,Miguel,,Long,,0
12752,13558,IN,False,,Miguel,,Patterson,,0
12753,13559,IN,False,,Jon,C,Gao,,1
12754,13560,IN,False,,Jon,,Ma,,0
12755,13561,IN,False,,Jon,R,Liang,,1
12756,13562,IN,False,,Jon,,Guo,,0
12757,13563,IN,False,,Miguel,,Flores,,0
12758,13564,IN,False,,Jon,L,He,,0
12759,13565,IN,False,,Miguel,C,Washington,,0
12760,13566,IN,False,,Miguel,L,Butler,,0
12761,13567,IN,False,,Joan,,Navarro,,2
12762,13568,IN,False,,Jon,,Hu,,1
12763,13569,IN,False,,Miguel,D,Simmons,,0
12764,13570,IN,False,,Miguel,G,Foster,,1
12765,13571,IN,False,,Jon,,Cai,,0
12766,13572,IN,False,,Miguel,,Gonzales,,2
12767,13573,IN,False,,Miguel,,Bryant,,1
12768,13574,IN,False,,Jon,O,Zeng,,1
12769,13575,IN,False,,Miguel,,Alexander,,2
12770,13576,IN,False,,Miguel,Z,Russell,,1
12771,13577,IN,False,,Miguel,,Griffin,,2
12772,13578,IN,False,,Jon,R,Shen,,0
12773,13579,IN,False,,Miguel,A,Diaz,,1
12774,13580,IN,False,,Miguel,K,Hayes,,0
12775,13581,IN,False,,Blake,,Price,,0
12776,13582,IN,False,,Jon,K,Tang,,2
12777,13583,IN,False,,Jon,D,Xu,,0
12778,13584,IN,False,,Blake,,Bennett,,0
12779,13585,IN,False,,Y.,L.,Yong,,0
12780,13586,IN,False,,Blake,A,Barnes,,0
12781,13587,IN,False,,Blake,M,Ross,,0
12782,13588,IN,False,,Jon,,Luo,,0
12783,13589,IN,False,Mr.,Blake,C,Henderson,,1
12784,13590,IN,False,,Briana,J,Gutierrez,,0
12785,13591,IN,False,,Jon,,Yuan,,0
12786,13592,IN,False,,Walter,S,Navarro,,0
12787,13593,IN,False,,Blake,,Coleman,,1
12788,13594,IN,False,,Blake,,Jenkins,,0
12789,13595,IN,False,,Walter,,Gutierrez,,1
12790,13596,IN,False,,Blake,D,Perry,,0
12791,13597,IN,False,,Blake,J,Powell,,0
12792,13598,IN,False,,Walter,,Torres,,1
12793,13599,IN,False,,Walter,,Dominguez,,2
12794,13600,IN,False,,Blake,,Long,,0
12795,13601,IN,False,,Blake,,Patterson,,2
12796,13602,IN,False,,Blake,D,Hughes,,0
12797,13603,IN,False,,Walter,,Gill,,0
12798,13604,IN,False,,Blake,,Flores,,0
12799,13605,IN,False,,Blake,T,Washington,,1
12800,13606,IN,False,,Blake,,Butler,,0
12801,13607,IN,False,,Walter,D,Vazquez,,1
12802,13608,IN,False,,Blake,,Simmons,,2
12803,13609,IN,False,,Walter,G,Serrano,,0
12804,13610,IN,False,,Blake,K,Foster,,0
12805,13611,IN,False,,Blake,C,Gonzales,,0
12806,13612,IN,False,,Walter,E,Ramos,,1
12807,13613,IN,False,,Blake,C,Bryant,,0
12808,13614,IN,False,,Briana,,Torres,,2
12809,13615,IN,False,,Walter,,Carlson,,1
12810,13616,IN,False,,Walter,E,Suarez,,2
12811,13617,IN,False,,Walter,J,Sanz,,1
12812,13618,IN,False,,Blake,A,Russell,,0
12813,13619,IN,False,,Walter,R,Rubio,,2
12814,13620,IN,False,,Walter,,Ortega,,0
12815,13621,IN,False,,Blake,S,Griffin,,0
12816,13622,IN,False,,Javier,A,Hernandez,,0
12817,13623,IN,False,,Javier,L,Alvarez,,0
12818,13624,IN,False,,Javier,M,Jiménez,,1
12819,13625,IN,False,,Blake,E,Diaz,,1
12820,13626,IN,False,,Blake,G,Hayes,,0
12821,13627,IN,False,,Edward,,Price,,2
12822,13628,IN,False,,Edward,J,Wood,,0
12823,13629,IN,False,,Javier,,Muñoz,,0
12824,13630,IN,False,,Briana,,Dominguez,,2
12825,13631,IN,False,,Edward,A,Barnes,,1
12826,13632,IN,False,,Edward,,Ross,,0
12827,13633,IN,False,,Edward,,Henderson,,0
12828,13634,IN,False,,Javier,,Navarro,,1
12829,13635,IN,False,,Javier,,Gutierrez,,0
12830,13636,IN,False,,Edward,A,Coleman,,2
12831,13637,IN,False,,Edward,S,Jenkins,,2
12832,13638,IN,False,,Edward,A,Perry,,0
12833,13639,IN,False,,Javier,R,Torres,,0
12834,13640,IN,False,,Edward,S,Powell,,2
12835,13641,IN,False,,Javier,,Dominguez,,0
12836,13642,IN,False,,Javier,,Gill,,0
12837,13643,IN,False,,Edward,H,Long,,0
12838,13644,IN,False,,Edward,,Patterson,,0
12839,13645,IN,False,,Javier,,Vazquez,,2
12840,13646,IN,False,,Edward,,Hughes,,2
12841,13647,IN,False,,Edward,,Flores,,0
12842,13648,IN,False,,Javier,,Browning,,0
12843,13649,IN,False,,Edward,,Washington,,0
12844,13650,IN,False,,Javier,R,Serrano,,1
12845,13651,IN,False,,Edward,L,Butler,,0
12846,13652,IN,False,,Damien,K,Andersen,,2
12847,13653,IN,False,,Briana,D,Gill,,0
12848,13654,IN,False,,Javier,W,Ramos,,0
12849,13655,IN,False,,Edward,R,Foster,,1
12850,13656,IN,False,,Edward,M,Gonzales,,0
12851,13657,IN,False,,Edward,L,Bryant,,0
12852,13658,IN,False,,Edward,E,Alexander,,0
12853,13659,IN,False,,Javier,E,Sanz,,1
12854,13660,IN,False,,Edward,,Russell,,0
12855,13661,IN,False,,Edward,,Griffin,,1
12856,13662,IN,False,,Javier,E,Rubio,,0
12857,13663,IN,False,,Edward,,Diaz,,0
12858,13664,IN,False,,Javier,P,Ortega,,0
12859,13665,IN,False,,Edward,,Hayes,,0
12860,13666,IN,False,,Rodney,D,Alvarez,,1
12861,13667,IN,False,,Rodney,R,Jimenez,,1
12862,13668,IN,False,,Wyatt,,Price,,0
12863,13669,IN,False,,Wyatt,J,Bennett,,0
12864,13670,IN,False,,Wyatt,A,Barnes,,0
12865,13671,IN,False,,Rodney,I,Moreno,,1
12866,13672,IN,False,,Wyatt,,Ross,,1
12867,13673,IN,False,,Wyatt,,Henderson,,1
12868,13674,IN,False,,Wyatt,M,Coleman,,0
12869,13675,IN,False,,Wyatt,,Jenkins,,0
12870,13676,IN,False,,Joan,B,Vazquez,,2
12871,13677,IN,False,,Rodney,,Munoz,,2
12872,13678,IN,False,,Wyatt,,Perry,,0
12873,13679,IN,False,,Rodney,R,Alonso,,0
12874,13680,IN,False,,Wyatt,L,Powell,,1
12875,13681,IN,False,,Rodney,,Romero,,0
12876,13682,IN,False,,Rodney,L,Navarro,,0
12877,13683,IN,False,,Wyatt,H,Hughes,,1
12878,13684,IN,False,,Rodney,J,Gutierrez,,0
12879,13685,IN,False,,Wyatt,,Flores,,2
12880,13686,IN,False,,Wyatt,,Washington,,0
12881,13687,IN,False,,Wyatt,,Butler,,0
12882,13688,IN,False,,Wyatt,V,Simmons,,0
12883,13689,IN,False,,Wyatt,C,Foster,,0
12884,13690,IN,False,,Rodney,L,Torres,,0
12885,13691,IN,False,,Rodney,S,Dominguez,,1
12886,13692,IN,False,,Wyatt,,Goldstein,,2
12887,13693,IN,False,,Wyatt,,Bryant,,0
12888,13694,IN,False,,Rodney,M,Vazquez,,0
12889,13695,IN,False,,Wyatt,A,Russell,,0
12890,13696,IN,False,,Devin,K,Henderson,,1
12891,13697,IN,False,,Devin,R,Coleman,,0
12892,13698,IN,False,,Rodney,A,Blanco,,0
12893,13699,IN,False,,Devin,,Jenkins,,2
12894,13700,IN,False,,Devin,,Perry,,1
12895,13701,IN,False,,Rodney,L,Serrano,,2
12896,13702,IN,False,,Rodney,C,Ramos,,0
12897,13703,IN,False,,Devin,,Powell,,0
12898,13704,IN,False,,Devin,J,Long,,0
12899,13705,IN,False,,Devin,E,Patterson,,1
12900,13706,IN,False,,Devin,P,Hughes,,0
12901,13707,IN,False,,Rodney,,Sanz,,0
12902,13708,IN,False,,Rodney,L,Rubio,,1
12903,13709,IN,False,,Devin,A,Flores,,0
12904,13710,IN,False,,Rodney,A,Ortega,,0
12905,13711,IN,False,,Robin,,Hernandez,,0
12906,13712,IN,False,,Robin,V,Alvarez,,2
12907,13713,IN,False,,Devin,M,Butler,,0
12908,13714,IN,False,,Devin,K,Simmons,,1
12909,13715,IN,False,,Robin,,Moreno,,1
12910,13716,IN,False,,Devin,G,Foster,,2
12911,13717,IN,False,,Devin,,Bryant,,0
12912,13718,IN,False,,Devin,,Alexander,,1
12913,13719,IN,False,,Devin,A,Russell,,0
12914,13720,IN,False,,Robin,E,Munoz,,0
12915,13721,IN,False,,Devin,,Griffin,,0
12916,13722,IN,False,,Robin,,Romero,,1
12917,13723,IN,False,,Devin,D,Diaz,,2
12918,13724,IN,False,,Devin,,Hayes,,1
12919,13725,IN,False,,Eduardo,W,Price,,0
12920,13726,IN,False,,Eduardo,,Bennett,,0
12921,13727,IN,False,,Robin,J,Navarro,,0
12922,13728,IN,False,,Eduardo,E,Wood,,0
12923,13729,IN,False,,Eduardo,R,Barnes,,0
12924,13730,IN,False,,Robin,,Gutierrez,,1
12925,13731,IN,False,,Eduardo,,Ross,,1
12926,13732,IN,False,,Eduardo,R,Henderson,,0
12927,13733,IN,False,,Eduardo,,Coleman,,1
12928,13734,IN,False,,Eduardo,O,Jenkins,,1
12929,13735,IN,False,,Robin,H,Torres,,0
12930,13736,IN,False,,Eduardo,R,Perry,,2
12931,13737,IN,False,,Eduardo,,Powell,,0
12932,13738,IN,False,,Robin,,Dominguez,,0
12933,13739,IN,False,,Robin,J,Gill,,1
12934,13740,IN,False,,Eduardo,F,Long,,0
12935,13741,IN,False,,Robin,,Vazquez,,0
12936,13742,IN,False,,Eduardo,,Patterson,,0
12937,13743,IN,False,,Eduardo,,Hughes,,2
12938,13744,IN,False,,Eduardo,S,Flores,,0
12939,13745,IN,False,,Briana,J,Ramos,,0
12940,13746,IN,False,,Robin,H,Browning,,0
12941,13747,IN,False,,Eduardo,G,Butler,,1
12942,13748,IN,False,,Robin,,Ramos,,0
12943,13749,IN,False,,Eduardo,,Simmons,,1
12944,13750,IN,False,,Robin,,Carlson,,2
12945,13751,IN,False,,Eduardo,,Foster,,0
12946,13752,IN,False,,Eduardo,C,Gonzales,,0
12947,13753,IN,False,,Robin,L,Sanz,,0
12948,13754,IN,False,,Robin,,Rubio,,2
12949,13755,IN,False,,Robin,,Ortega,,1
12950,13756,IN,False,,Monique,J,Hernandez,,1
12951,13757,IN,False,,Eduardo,E,Alexander,,2
12952,13758,IN,False,,Eduardo,,Russell,,0
12953,13759,IN,False,,Briana,,Carlson,,0
12954,13760,IN,False,,Monique,C,Jimenez,,1
12955,13761,IN,False,,Monique,R,Moreno,,1
12956,13762,IN,False,,Eduardo,M,Griffin,,1
12957,13763,IN,False,,Eduardo,L,Diaz,,0
12958,13764,IN,False,,Monique,,Munoz,,1
12959,13765,IN,False,,Richard,,Price,,1
12960,13766,IN,False,,Monique,,Alonso,,0
12961,13767,IN,False,,Richard,,Bradley,,0
12962,13768,IN,False,,Monique,,Romero,,0
12963,13769,IN,False,,Richard,W,Wood,,0
12964,13770,IN,False,,Monique,R,Navarro,,0
12965,13771,IN,False,,Richard,,Blue,,1
12966,13772,IN,False,,Richard,J,Ross,,0
12967,13773,IN,False,,Monique,,Gutierrez,,2
12968,13774,IN,False,,Richard,,Coleman,,1
12969,13775,IN,False,,Monique,,Torres,,0
12970,13776,IN,False,,Monique,C,Dominguez,,1
12971,13777,IN,False,,Richard,,Johnston,,0
12972,13778,IN,False,,Monique,L,Gill,,0
12973,13779,IN,False,,Briana,A,Suarez,,0
12974,13780,IN,False,,Monique,A,Vazquez,,0
12975,13781,IN,False,,Richard,D,Powell,,0
12976,13782,IN,False,,Richard,A,Long,,2
12977,13783,IN,False,,Monique,W,Blanco,,0
12978,13784,IN,False,,Monique,K,Serrano,,2
12979,13785,IN,False,,Richard,L,Patterson,,0
12980,13786,IN,False,,Richard,L,Hughes,,0
12981,13787,IN,False,,Monique,,Ramos,,0
12982,13788,IN,False,,Richard,,Flores,,1
12983,13789,IN,False,,Richard,,Washington,,0
12984,13790,IN,False,,Monique,,Suarez,,0
12985,13791,IN,False,,Monique,R,Sanz,,0
12986,13792,IN,False,,Richard,C,Butler,,0
12987,13793,IN,False,,Richard,,Simmons,,1
12988,13794,IN,False,,Monique,M,Rubio,,1
12989,13795,IN,False,,Richard,C,Foster,,1
12990,13796,IN,False,,Monique,C,Ortega,,0
12991,13797,IN,False,,Linda,,Hernandez,,0
12992,13798,IN,False,,Richard,A,Gonzales,,0
12993,13799,IN,False,,Richard,A,Bryant,,0
12994,13800,IN,False,,Briana,M,Sandoval,,0
12995,13801,IN,False,,Linda,,Alvarez,,2
12996,13802,IN,False,,Richard,M,Alexander,,0
12997,13803,IN,False,,Linda,,Jimenez,,0
12998,13804,IN,False,,Richard,,Russell,,0
12999,13805,IN,False,,Richard,,Griffin,,0
13000,13806,IN,False,,Linda,A,Moreno,,1
13001,13807,IN,False,,Linda,A,Munoz,,2
13002,13808,IN,False,,Richard,A,Diaz,,2
13003,13809,IN,False,,Richard,,Hayes,,1
13004,13810,IN,False,,Marcus,R,Price,,1
13005,13811,IN,False,,Linda,D,Ferrier,,1
13006,13812,IN,False,,Linda,K,Romero,,1
13007,13813,IN,False,,Marcus,,Bennett,,0
13008,13814,IN,False,,Linda,,Navarro,,0
13009,13815,IN,False,,Marcus,L,Wood,,0
13010,13816,IN,False,,Linda,D,Gutierrez,,2
13011,13817,IN,False,,Marcus,,Barnes,,0
13012,13818,IN,False,,Linda,,Travers,,0
13013,13819,IN,False,,Marcus,F,Ross,,1
13014,13820,IN,False,,Marcus,D,Henderson,,2
13015,13821,IN,False,,Linda,,Dominguez,,2
13016,13822,IN,False,,Linda,,Gill,,0
13017,13823,IN,False,,Marcus,J,Coleman,,0
13018,13824,IN,False,,Linda,G,Vazquez,,2
13019,13825,IN,False,,Marcus,L,Jenkins,,0
13020,13826,IN,False,,Marcus,L,Perry,,0
13021,13827,IN,False,,Linda,,Serrano,,0
13022,13828,IN,False,,Marcus,A,Powell,,0
13023,13829,IN,False,,Linda,,Ramos,,1
13024,13830,IN,False,,Marcus,J,Long,,1
13025,13831,IN,False,,Marcus,D,Patterson,,0
13026,13832,IN,False,,Linda,J,Carlson,,1
13027,13833,IN,False,,Linda,,Suarez,,0
13028,13834,IN,False,,Marcus,A,Hughes,,0
13029,13835,IN,False,,Linda,P,Sanz,,0
13030,13836,IN,False,,Marcus,,Flores,,0
13031,13837,IN,False,,Linda,D,Rubio,,2
13032,13838,IN,False,,Linda,C,Ortega,,2
13033,13839,IN,False,,Briana,L,Ortega,,1
13034,13840,IN,False,,Marcus,,Washington,,0
13035,13841,IN,False,,Marcus,V,Butler,,0
13036,13842,IN,False,,Desiree,,Alvarez,,1
13037,13843,IN,False,,Marcus,,Simmons,,0
13038,13844,IN,False,,Desiree,L,Jimenez,,0
13039,13845,IN,False,,Desirée,E,Moreno,,0
13040,13846,IN,False,,Marcus,E,Foster,,0
13041,13847,IN,False,,Desiree,,Munoz,,1
13042,13848,IN,False,,Desiree,J,Alonso,,2
13043,13849,IN,False,,Marcus,M,Gonzales,,1
13044,13850,IN,False,,Desiree,J,Romero,,0
13045,13851,IN,False,,Marcus,M,Alexander,,0
13046,13852,IN,False,,Marcus,,Russell,,2
13047,13853,IN,False,,Marcus,,Griffin,,0
13048,13854,IN,False,,Desiree,,Navarro,,1
13049,13855,IN,False,,Desiree,,Gutierrez,,0
13050,13856,IN,False,,Marcus,H,Diaz,,0
13051,13857,IN,False,,Marcus,A,Hayes,,0
13052,13858,IN,False,,Desiree,M,Torres,,2
13053,13859,IN,False,,Damien,S,Raje,,0
13054,13860,IN,False,,Joy,L,Martin,,2
13055,13861,IN,False,,Desiree,S,Dominguez,,1
13056,13862,IN,False,,Ian,J,Price,,1
13057,13863,IN,False,,Ian,K,Bennett,,1
13058,13864,IN,False,,Ian,C,Wood,,1
13059,13865,IN,False,,Ian,M,Barnes,,1
13060,13866,IN,False,,Desiree,,Gill,,0
13061,13867,IN,False,,Desiree,,Vazquez,,0
13062,13868,IN,False,,Ian,R,Ross,,1
13063,13869,IN,False,,Ian,E,Henderson,,1
13064,13870,IN,False,,Desiree,J,Bradley,,0
13065,13871,IN,False,,Desiree,,Serrano,,0
13066,13872,IN,False,,Ian,,Coleman,,0
13067,13873,IN,False,,Ian,M,Jenkins,,1
13068,13874,IN,False,,Ian,A,Perry,,0
13069,13875,IN,False,,Desiree,V,Carlson,,0
13070,13876,IN,False,,Ian,,Powell,,0
13071,13877,IN,False,,Desiree,H,Suarez,,0
13072,13878,IN,False,,Ian,C,Long,,1
13073,13879,IN,False,,Ian,R,Patterson,,0
13074,13880,IN,False,,Ian,,Hughes,,0
13075,13881,IN,False,,Desiree,,Sanz,,0
13076,13882,IN,False,,Ian,,Flores,,1
13077,13883,IN,False,,Desiree,D,Rubio,,0
13078,13884,IN,False,,Ian,M,Washington,,1
13079,13885,IN,False,,Joy,J,Gomez,,1
13080,13886,IN,False,,Desiree,A,Ortega,,2
13081,13887,IN,False,,Theresa,,Hernandez,,0
13082,13888,IN,False,,Ian,M,Simmons,,0
13083,13889,IN,False,,Ian,A,Foster,,0
13084,13890,IN,False,,Theresa,H,Alvarez,,0
13085,13891,IN,False,,Theresa,W,Jimenez,,0
13086,13892,IN,False,,Ian,T,Gonzales,,0
13087,13893,IN,False,,Ian,,Bryant,,0
13088,13894,IN,False,,Theresa,A,Moreno,,0
13089,13895,IN,False,,Theresa,M,Munoz,,2
13090,13896,IN,False,,Theresa,,Alonso,,0
13091,13897,IN,False,,Theresa,,Romero,,2
13092,13898,IN,False,,Theresa,,Navarro,,2
13093,13899,IN,False,,Ian,D,Alexander,,0
13094,13900,IN,False,,Ian,T,Russell,,0
13095,13901,IN,False,,Ian,,Griffin,,1
13096,13902,IN,False,,Ian,D,Diaz,,2
13097,13903,IN,False,,Joy,A,Ruiz,,2
13098,13904,IN,False,,Theresa,,Torres,,1
13099,13905,IN,False,,Theresa,L,Dominguez,,1
13100,13906,IN,False,,Ian,S,Hayes,,1
13101,13907,IN,False,,Lucas,W,Price,,1
13102,13908,IN,False,,Lucas,P,Bradley,,0
13103,13909,IN,False,,Lucas,B,Wood,,2
13104,13910,IN,False,,Lucas,,Barnes,,0
13105,13911,IN,False,,Theresa,F,Vazquez,,1
13106,13912,IN,False,,Theresa,,Blanco,,2
13107,13913,IN,False,,Lucas,B,Ross,,0
13108,13914,IN,False,,Theresa,,Serrano,,1
13109,13915,IN,False,,Lucas,,Henderson,,2
13110,13916,IN,False,,Lucas,A,Coleman,,1
13111,13917,IN,False,,Theresa,G,Ramos,,0
13112,13918,IN,False,,Lucas,C,Jenkins,,0
13113,13919,IN,False,,Theresa,L,Carlson,,1
13114,13920,IN,False,,Lucas,A,Perry,,0
13115,13921,IN,False,,Theresa,E,Suarez,,0
13116,13922,IN,False,,Lucas,T,Powell,,0
13117,13923,IN,False,,Theresa,,Schmidt,,1
13118,13924,IN,False,,Theresa,,Rubio,,0
13119,13925,IN,False,,Lucas,E,Hughes,,1
13120,13926,IN,False,,Lucas,,Flores,,1
13121,13927,IN,False,,Wendy,A,Hernandez,,0
13122,13928,IN,False,,Lucas,B,Washington,,0
13123,13929,IN,False,,Lucas,,Butler,,1
13124,13930,IN,False,,Wendy,V,Alvarez,,1
13125,13931,IN,False,,Lucas,B,Simmons,,0
13126,13932,IN,False,,Lucas,,Foster,,2
13127,13933,IN,False,,Lucas,,Gonzales,,1
13128,13934,IN,False,,Wendy,,Moreno,,2
13129,13935,IN,False,,Wendy,R,Munoz,,1
13130,13936,IN,False,,Lucas,,Bryant,,1
13131,13937,IN,False,,Lucas,,Russell,,0
13132,13938,IN,False,,Wendy,H,Romero,,1
